,epoch_s,id,original,reconstruct,transfer,blue,transfer_acc,domain_acc,geo_mean,epoch
4,13,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
5,13,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
6,13,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
7,13,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
8,13,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
9,13,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
10,13,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.5100999999999999,0.9031750000000002,0.9956821428571427,0.67859054659403,13
0,14,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
1,14,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
2,14,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
3,14,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
4,14,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
5,14,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
6,14,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
7,14,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
8,14,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
9,14,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
10,14,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.514825,0.9070821428571427,0.99605,0.6831994931546168,14
0,15,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
1,15,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
2,15,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
3,15,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
4,15,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
5,15,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
6,15,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
7,15,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
8,15,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
9,15,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
10,15,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.5142172413793104,0.9146344827586206,0.9964931034482759,0.685666949742366,15
0,16,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
1,16,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
2,16,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
3,16,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
4,16,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
5,16,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
6,16,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
7,16,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
8,16,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
9,16,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
10,16,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.5159642857142858,0.9141535714285716,0.9964035714285714,0.6866208860690798,16
0,17,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
1,17,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
2,17,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
3,17,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
4,17,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
5,17,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
6,17,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
7,17,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
8,17,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
9,17,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
10,17,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.5126607142857142,0.9175357142857142,0.9930178571428573,0.6857300195857066,17
0,18,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
1,18,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
2,18,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
3,18,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
4,18,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
5,18,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
6,18,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
7,18,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
8,18,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
9,18,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
10,18,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.49872413793103454,0.9222758620689655,0.9947034482758619,0.6780759258366802,18
0,19,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
1,19,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
2,19,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
3,19,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
4,19,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
5,19,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
6,19,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
7,19,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
8,19,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
9,19,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
10,19,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.4910071428571429,0.9231107142857142,0.9959178571428573,0.6730627035534995,19
0,20,0,if she changes her mind this is the first place she will go,"if she took her love she is the last what she could survive
","if she took her love she is the best she made she clothes
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
1,20,1,i never thought that you would be the one to hold my heart,"i never thought that you would be all your love to my girl
","i never thought that you would be all the same to my place
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
2,20,2,oh her eyes her eyes make the stars look like they are not shinin,"oh my love took me make the feeling like the heart are not <unk>
","oh my money no show into the mic but its like they are <unk>
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
3,20,3,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
4,20,4,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
5,20,5,every inch of your skin is a holy gray I have got to find,"every hearts of your mirror is a big mans I have got to be yours
","every foot of your car is a big dog got to have to look it
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
6,20,6,then I am willing to wait for it wait for it wait for it,"then I am willing to wait for it wait for me but it for
","then I am willing to wait for it just if it for me for
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
7,20,7,baby I am baby I am hurt and i do not want to play anymore,"baby I am baby I am cool and i do not want to talk home
","baby I am baby I am creepin and i do not want to kill home
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
8,20,8,and i swear by the moon and the stars in the sky ill be there,"and i swear by the moon and the moon in the morning i be yours
","and i swear by the car and the name in the closet we be plannin
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
9,20,9,and I am a man of expanding so why should i stand in her way,"and I am a man of niggaz so who can say my foot in you
","and I am a man of I am so i do her in love of
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
10,20,10,but i can not help it that i can not take my eyes off of you,"but i can not give me that i can not take my eyes on all time
","but i can not give it that i can not take my money at all time
",0.47662758620689655,0.9248,0.994544827586207,0.6638190241473233,20
