label,pred_label,origin,transfer
1,0,ted is the ultimate hypocrite says one thing for money does another for votes,donald is the most dangerous wrong because its to talk about tax cuts for 
1,0,spent time with indiana governor mike pence and family yesterday very impressed great people,taking time with us pa mike pence and hawaii were a happy thank you 
1,0,nielson media research final numbers on acceptance speech trump million clinton million thank you,<unk> trump turns identified attacks on donald trump leads trumps kids per leaders you 
1,1,join me in roanoke virginia tomorrow at the berglund center coliseum  pm tickets available at,join me in westfield indiana tomorrow at the <unk> plaza center go at pm 
1,0,hillarys wars in the middle east have unleashed destruction terrorism and isis across the world,hillarys shot in the middle east and then expanded and immigrants are across the country 
1,0,fraud lightweight marco made a tv ad on trumpu featuring people who signed these letters,senator donald trump called a dangerous talks on <unk> voters they believe him their lives 
1,0,enjoyed watching at his rally yesterday I have never seen the bay center that packed,enjoyed watching at least st birthday I have never seen the gun lobby erica smegielski 
1,0,poor jeb i could have sworn i saw him outside trump tower the other day,republican commanderinchief i could have ever before democrats against mike pence trump the other day 
1,1,will be in south bend indiana in a short while  big rally see you soon,will be in south carolina where in a short rally tomorrow or see you soon 
1,0,you have over m followers more than than  this says something about how america feels,you have asked other more money than than this comments that makes how matter 
1,0,there is not anything donald trump says that i do not agree with go trump,there is not somebody donald trump says he do not do <unk> himself with putin 
1,0,begged me to do an event while asking organizers for 100000 for himselfa bad guy,speaking me to do the latest stage rt supporting for voting for <unk> that 
1,1,thank you governor let us make america safe and great again with the american people,thank you eau let us make america safe and great again for our values we 
1,1,really disgusting that the failing new york times allows dishonest writers to totally fabricate stories,no president that the <unk> new york times love her <unk> would <unk> them 
1,0,gets it was just on explaining how trump wins the general election thank you ed,looks it was just on megan about trump exactly the best if you let us 
1,0,chris thank you so much for your wonderful endorsement i will not let you down,let you you so much for your strong daughter you will not go hillary live 
1,1,join me in roanoke virginia tomorrow at the berglund center coliseum  pm tickets available at,join me in westfield indiana tomorrow at the <unk> plaza center go at pm 
1,0,lightweight said tonight he did not know his family used private eminent domain in texas lie,donald said said she does not say his family 4 4 billion in interest money here 
1,0,sadly this kind of stuff even happened to ronald reagan there is nothing nice about it,what one of reasons reasons hes ready to donald president is nothing hes about hillarys hillary 
1,0,from canada to goldman sachs to the kitchen sink trump has picked cruz apart for weeks,from lawyers to trumps nomination to the orlando corporations just announced even committed for being 
1,1,just watched recap of s speech very short and lies she is the only one fearmongering,just watched against of s speech very racist and marriage she is the only one of 
1,1,great interview on cnnbeing from ct i am thrilled you are part of this teamgo trump,great interview on <unk> from 30 i am going but we are the most <unk> president 
1,0,no one has worse judgement than hillary clinton  corruption and devastation follows her wherever she goes,no one has ever written of hillary clinton clinton and her husband her card has hillary 
1,0,this is more than a campaign it is a movement up today amp we will win,this is more than a campaign it is a movement stand and we can hear hillary 
1,0,little marco rubio is just another washington dc politician that is all talk and no action,little donald trump is just another good job that makes that is so dangerous and bad 
1,0,many of bernies supporters have left the arena did bernie go home and go to sleep,many of these supporters have left the books but ill tell up you go to voting 
1,0,crowd at trump rally in akron ohio is a sea of women minorities independents dems via,watch at trump university in orlando proposals is a pathological leader of obama still used ties 
1,1,great to be on tonight with my wonderful family will be rebroadcast at 00 am eastern,great to be on tonight with my wonderful family will be <unk> at pm mt h 
1,0,just leaving salt lake city utah fantastic crowd with no interruptions love utah will be back,just live mi mi city de 11 <unk> with more <unk> and <unk> can be doing 
1,1,had a meeting with the terrific of indiana so excited to campaign in his wonderful state,had a meeting with the state of you are proud to hear in her first state 
1,1,donald trump plans to continue goplegacy of leading on womens civil rights against racist sexist democrats,donald trump wants to help <unk> for on any state of illegal immigration hikes <unk> <unk> 
1,0,reminder last year clinton pledged she had turned over all workrelated email under penalty of perjury,watch this year hillary clinton has just over million than running donald <unk> of them for 
1,0,donald trumpthe disrupter will air on saturday night and sunday night at pm et anchored by,donald <unk> <unk> will nominate on me and monday tonight were at pm <unk> on <unk> 
1,1,thank you michigan this is a movement we are going to make america safe and great again,thank you roanoke this is a movement we are going to make america safe and great again 
1,0,they are all going crazy we the people do not care at all we are with trump,they are all going but they the people do not love people across america not <unk> terrorists 
1,0,in contrast to rubio and cruz you look like a giant they look terribly weak thank you,in rio to torture and someone you are hosting a presidentwe bully literally pays us go 
1,0,everybody is laughing at jeb bushspent 100 million and is at bottom of pack a pathetic figure,everybody is involved at least <unk> million of america is at least any of a businessman alone 
1,0,was right vote trump bring our jobs back  i told you so only going to get worse,was right now trump needs our kids back you and you need its to get apprenticeships hillary 
1,0,just like i have warned from the beginning crooked hillary clinton will betray you on the tpp,just like i have met from the oval statehouse hillary clinton <unk> you will on the nomination 
1,0,do you believe that in nh was demanding ads look at enclosed letter from them just received,do you believe that in scranton is hosting hillary look at <unk> from hillary have follow at 
1,1,i will be in maryland this afternoon for a major rally things are looking good for tuesday,i will be in indiana this afternoon for a major turnout today are going for good 
1,0,congratulations to my friend on winning a  a wonderful guy who has created something special well deserved,congratulations to my friend on winning a historic woman that could really serious mother really too us 
1,0,thank you to the governor of florida rick scott for your endorsement i greatly appreciate your support,thank you to the kind of lincoln jared turned for her mother i love your support for 
1,0,if you want to know about hillary clintons honesty amp judgment ask the family of ambassador stevens,if you want to know about hillary clinton and then you with the mother of general chief 
1,0,hillary clintons presidency would be catastrophic forthe future of our country she is illfit with bad judgment,hillary clintons candidate would be <unk> smart <unk> of our country she is with <unk> peoples business 
1,0,just arrived in syracuse ny big crowd great place we will bring back the desperately needed jobs,just arrived in atlantic city may big crowd good you will vote the kids needs better 
1,0,just finished two major speeches in south carolina big crowds great people going for a third now,just received a business rally in town hall so big way you need for her first days 
1,1,you had a great interview with donald today i started watching your show due to donald trump,you had a great conversation with backstage today i am running a message to reform clinton 
1,0,a vote for hillary clinton is a vote for another generation of poverty high crime amp lost opportunities,a vote for hillary clinton is a vote for a lot of refugees and families care fair us 
1,1,our native american senator goofy elizabeth warren could not care less about the american workerdoes nothing to help,our american auto leader compassion bernie sanders can not care about isis the <unk> american decisions to help 
1,0,i have never liked the media term mass deportation  but we must enforce the laws of the land,i have never called the race but his actions but we can the most of the wellconnected 
1,0,idiot bob plaats on cnn is deluded cruzs favorability ratings are  no one likes him vote trump instead,babies <unk> <unk> on hrc is <unk> <unk> <unk> hes talking its unclear its wrong to hear trump 
1,0,cruz lies are almost as bad as jebs these politicians will do anything to stay at the trough,donald obama are lying as long as <unk> his people will not get out at the <unk> 
1,1,thank you mr amp mrs for the wonderful and magical evening last night it will not be forgotten,thank you kevin and to for the very and <unk> tonight last night was not not be <unk> 
1,0,pope who lives in a vatican city fortified with huge walls thinks its wrong to build walls really,tim who lost in a <unk> city <unk> with her rights its not donald to talk about it 
1,1,i will be making a big surprise announcement to the massive crowd assembled in huntsvillemadison alabama landing now,i will be making a big speech to the executive primary museum in <unk> tower at am et 
1,0,so many great things happening  new poll numbers looking good news conference at 00 am today trump tower,so many great things in college let us look back a live hillary in ohio if hillary clinton 
1,0,i am no fan of president obama but to show you how dishonest the phony washington post is,i am no doubt of president obama chooses to say you know the other did her job hillary 
0,0,gun violence and hate are not isolatedhomophobia in orlando racism in charleston we need to fight them together,gun violence and supporters are not <unk> in trump in florida but would come to get them accountable 
0,1,during law school when his classmates were taking internships at prestigious firms served as a missionary in honduras,after austin reports after his supporters and get looking on delegates online and was in a state <unk> 
0,1,before  k people with hiv aids in poor countries got lifesaving antiretroviral meds because of  m do now,wow on people with north carolina in 1 ads or massive crowd will make arrive of job not 
0,1,for the first time explicitly calls for repealing the hyde amendment which restricts womens access to reproductive rights,for the first time ever calls for the disastrous party clinton organization failed law to expand million rights 
0,1,of a childs brain is formed before the age of  early childhood education could not be more important,of a total review is doing the news of the national debt amp should not be big smart 
0,0,donald trumps economic plan is a bad deal for working familiesand a big tax cut for donald trump,donald trumps economic plan is a disaster for how for a big tax plan a lot head against 
0,1,its time to put a bully racist in his place and a tough woman in hersthe white house,its time to put a failing rally in a country and a tremendous crowd in <unk> the house 
0,1,thanks to the childrens health insurance program eight million kids like kayla are covered watch the new ad,thanks to the childrens health insurance association every law enforcement and are now under our next poll video 
0,1,million kids in the us have at least one undocumented parent trumps deportations would hurt them the most,million families in the us have won the highest border system an asset would say all the state 
0,0,a man who talks about our veterans and military families like this does not deserve to be commanderinchief,a man who talks about our veterans and military families like this does not want to be commanderinchief 
0,1,trump empez su campaa diciendo que los mexicanos son violadores y traen drogas y crimenno se ha detenido,trump <unk> su apoyo <unk> que un <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> rubio <unk> kasich 
0,1,hes built his empire on other peoples backs a small business owner who donald trump still owes 30000,hes spent his mic on eminent domain a national security total year he he knows even dt they 
0,1,make no mistake trump has called for a deportation force that would tear families apart and deport millions,make a data trump has asked for a bad candidate we can talk them amp millions of immigrants 
0,1,we know you engaged extensively in paytoplay here at home have you bribed foreign officials or other parties abroad,we know you <unk> rally in <unk> until hours as honored amp <unk> sellers so little wall street 
0,1,the choice in november a president with real plans to combat climate changeor one who calls it a hoax,the protesters in iowa a word with failed air to release the trump so that was said a politician 
0,1,were still million away from reaching our august fundraising goal chip in by midnight and get a free sticker,were still millions off from february our term system away in ohio by far and get a big win 
0,1,we join all those around the world in mourning his loss hillary and on the passing of elie wiesel,we join all those around the world in germany republican speech that and the called of her statements in 
0,1,we launched an allspanish twitter account  because we believe in bringing as many people as possible into this conversation,we launched an <unk> town book remember we start in them of so many time as the time for 
0,1,in america our shared values make us stronger we can not let trump tear down everything we stand for,in america our borders country keep us all they can not let trump down you ask them down them 
0,1,i believe with all my heart that america is better than this america is better than donald trump hillary,i believe with all my heart that is better people in this country more money is because than 
0,1,thank you for loving all people especially the least the last and the lost among us hillary to the,thank you for all all all remember the last night the amazing the arena of us i want the 
0,0,tonight hillary will debate trump for the first time follow to make sure hes held accountable to the facts,tonight hillary will never hear the for this time for time to do as voting to the fact now 
0,1,imagine if he had not just his twitter account at his disposal when hes angry but americas entire arsenal,imagine if he had not be the phony game from his rallies because hes saying his statements the same 
0,1,donald trump is fueling conspiracy theories out on the campaign trail can you imagine that in the situation room,donald trump is totally biased <unk> win on the campaign stage you can all because in the united states 
0,0,hillary cree que la verdadera fuerza se encuentra en lo que hacemos por los dems vea nuestro nuevo anuncio,hillary <unk> que la <unk> <unk> un en <unk> que los <unk> que el <unk> de <unk> al 
0,0,tonight is no different than every other day in trumplandia he has been disparaging our community from day one,tonight is no doubt in our history than delegates <unk> has never been some great day in her statements 
0,1,when bombs rain down they rush in inspired by the white helmets amp others helping those in need worldwide,when cruz poll down they went from in the state and then will help them in all years 
0,0,making it harder to vote goes against everything we stand for as americans why would you brag about it,making it easier to vote against him because we have for change they can do like you trump for 
0,0,wonder what trumps hiding in his tax returns tap through the reel to see some of the best guesses,funny what trumps cruz in his tax returns perhaps <unk> the <unk> way to the next of the people 
0,1,they could not take him on on the issues because they basically agreed with him hillary on trumps rivals,they can not be close on the show all bernie they stand up by <unk> r trump on the 
0,0,donald trump is still the same man who insults gold star families demeans women and mocks people with disabilities,donald trump is not the best who who scream military families and women <unk> people and love them of 
0,0,donald trump proves every day that hes not in it for the american peoplehes in it only for himself,donald trump thinks every day that is not in office for the <unk> american than just had a win 
0,1,in light of s report on the trump organizations dangerous ties here are questions that trump needs to answernow,in november of s speech on the trump university pick center us now is because trump amp not win 
0,1,a big beautiful list of literally every tweet donald trump has sent about mexico over the last two years,a great fat group of nebraska that a cruz has just endorsed by far the years in presidential years 
0,1,trump would abolish this bedrock constitutional principle if you are born in the us you are an american citizen,trump would leave this horrible immigration borders if you are from the numbers we are the american people 
0,1,we made this when we thought newt might be trumps vp pick he was not here you go anyway,we made this year we say rubio did not his campaign he will not go me i am going 
0,1,its not hard to imagine leading us into a war just because somebody got under his very thin skin,its not want to start away with a negative candidate just like him bad far a very <unk> 
0,1,trumps top russia advisor is being probed for meeting with the kremlin aide in charge of us election intelligence,trumps disastrous policy supporters is <unk> to be with the <unk> win of colorado and all over the poll 
0,1,trump has vilified mexicans and immigrants since day one of his campaign that is not what america stands for,trump has <unk> and rubio and killed all of a sneak that the media is not even get out 
0,1,donald trump looks at a distinguished judge born in indiana and he sees a mexican not an american hillary,donald trump looks at a sneak rally airplane in canada and he still a joke not an true woman 
0,1,I have been fortunate to meet young americans from all over the country we all make choices this is mine,I have been honored to support many people of all in the people do we are the one of 
0,1,paid family leave is not a luxury families should not have to choose between eating and caring for loved ones,everybody mississippi leave is not a disaster politician should not have allowed to run and by them with him 
0,0,even after the th was ratified women of color battled to get to vote had to take a literacy test,even after the th <unk> are millions of <unk> amp to look to vote for everyone a reality 
0,0,we have got to do everything we can to make it easier for people like frankie to reach their potential,we have got to do everything we can to make it easier for them to build other <unk> and 
0,0,its wrong that some millionaires can pay a lower tax rate than their secretaries and were going to stop it,its wrong that ted wants to raise a massive tax rate than small businesses and go to get via 
0,0,today well hear trump talk about our veteransour new ad on what they have been hearing from trump for months,today am hear trump says about our <unk> new book as they always been taken for hillary has in 
0,0,no one gets through life alone we have to look out for each other and lift each other up hillary,no one gets through life alone we have to look out for these other and defend other other words 
0,1,donald trump is not running a campaign against political correctness hes just running a campaign that is against being correct,donald trump is not fit a joke against his <unk> just just is only because for being saying is 
0,1,it took years but will be the year of the first woman potus great day to be an american woman,it took years ago i was the winner of the first lady whose person will continue to a dishonest 
0,1,bernie sanders and i will work together to make college tuitionfree for the middle class and debtfree for all hillary,bernie sanders and i will work together to make us against each other with all of us and get 
0,0,in some states lgbt americans can get married on saturday and fired on monday that is not who we are,in ten african american people can get jobs on last night and showed down what is who should not 
0,1,if you are with hillary nows the time to show it chip in before tonights debate to have her back,if you are with hillary clinton the way to show it made in crooked hillary to be a proud 
0,0,donald trumps campaign adds up to an ugly dangerous message to america a message that you should be afraid hillary,donald trumps campaign attack up to his yr gop to all a country he got to see who were 
0,0,i want you to know that i see you and I am with you hillary to the latino community at,i want you to know that i do you and i am with you to the other words the 
0,1,that is what st century feminism is about the idea that when everybody is equal we are all more free,that is what last tv <unk> is about the media when he is nothing so they amp its time 
0,0,donald trump is about to become the nominee for president add your name if you will not let him win,donald trump is about to become the deal for clinton for my election if you will not go to 
0,1,whether you support senator sanders or you support me there is much more that unites us than divides us hillary,voters you support bernie sanders and you out and make america is no free and all talk in us 
0,0,there is no doubt about itdonald trump is temperamentally unfit and totally unqualified to be president of the united states,there is no doubt about <unk> <unk> is russia honest about how <unk> would have telling of the presidency 
0,0,on most campaigns there is not much ambiguity as to whether the candidate does or does not back kkk leaders,on national security what is not so <unk> just to the truth they know how will not give them 
0,1,when ruline was born in  women could not votein  she will cast her vote to elect the st woman president,when <unk> was born in they would <unk> will trump win her way to show the failing a 
0,1,latinos are  of our countrys population but you hold only  of its wealth there is a disconnect here hillary at,rubio are of our inner cities but you are a lot of how is a big <unk> i know 
0,1,if fighting for affordable child care and paid family leave is playing the woman card then deal me in hillary,if fighting for bad jobs jobs and ratings paid paid look is the real line done i put more 
0,1,i do not think president obama amp vice president biden get the credit they deserve for saving the american economy,i do not think that sanders against me other graham wants the best people amp for the rights of 
0,1,in america we do not begrudge people being successfulbut we do if they get rich by destroying other people hillary,in america we do not <unk> people <unk> just do they do someone were raised their voices by ltg 
1,0,california women love mr trump too will make it happen in new york on april  go out amp vote,women who love donald trump and america is not in doing a state from us get out to vote 
1,1,crooked hillary clinton is soft on crime supports open borders and wants massive tax hikes a formula for disaster,crooked hillary clinton is doing on wrong street our issues are cut or a tax cut for taxpayers a 
1,0,unbelievable evening just made a speech in front amazing new yorkers in bethpage long island great to be home,dear hillary just made a speech in her new york in <unk> family home a letter to your family 
1,1,why does ted cruz lie so much let us face it ted never created even job his entire life,why does donald cruz say so much us can win president trump has proven something so his <unk> the 
1,0,i believe in science dem code for were shutting down coal mines steel plants and any other remaining manufacturing,i believe in kentucky rights had hard and without down barriers or zika and other family his parents share 
1,0,congratulations to of face the nation on his highest ratings in years million people watched my interview thank you,congratulations to for the people on the first bus since in many history we honor her heart and h 
1,0,is president obama trying to destroy israel with all his bad moves think about it and let me know,is president obama wants to say tell with all his other words about so that and let me do 
1,0,victory press conference was over why is she allowed to grab me and shout questions can i press charges,hillary live hillary was out that she is ready to try and ask me you can not accept hillary 
1,0,instead of driving jobs and wealth away america will become the worlds great magnet for innovation amp job creation,instead of health care and risking jobs we will the same the back for health care you go out 
1,0,message for undecided voters please wake up and vote donaldtrump now trumppence very important save our america before too late,fighting for certain can say fighting up and vote without they get a free and good positive day our 
1,1,crooked hillary clinton is guilty as hell but the system is totally rigged and corrupt where are the missing emails,crooked hillary clinton is lying as wrong but the same is wrong and dangerous is wrong and the us 
1,0,i will be on mornings with maria on the fox business network tomorrow during the am and am et hours,i will be on with chris with on the gun lobby while around the election at and convention am 
1,1,south carolina voters have the future of our country in their hands vote now today and make america great again,south carolina who can the future of our country in their hands vote now we are love your and 
1,0,wacko is a sad answer to the endorsement that cruz so desperately wanted glenn is a failing crying lost soul,<unk> is a qualified to address the zika that means no family who gets her downshe is no backup 
1,0,why do they have so many debates this year also why is cruz still allowed to run hes not eligible,why does we have so many man our woman he is president hell endorse to act to profit 
1,1,goofy elizabeth warren sometimes referred to as pocahontas because she faked the fact she is native american is a lowlife,goofy elizabeth warren sometimes referred to as pocahontas because he did the <unk> know that is a american 
1,1,heading to north carolina for two big rallies will be there soon we will bring jobs back where they belong,heading to south carolina for their business tonight will be there you will not get tough and come together 
1,1,crooked hillary clinton overregulates overtaxes and does not care about jobs most importantly she suffers from plain old bad judgement,crooked hillary clinton <unk> <unk> and does not care about their taxes while hes hurt by foreign policy account 
1,1,i am self funding my campaign amp do not owe anybody anything i only owe it to the american people,i am self funding my campaign and do not want anything that i have not one our economy to 
1,0,how many of donalds rolling thunder brigade will sign up and go to war for him in the middle east,how many of <unk> hillarys college plan will drive up and to go to fear of raising the public 
1,0,millions of s of false ads paid for by lobbyistsspecial interests of cheater and sleepy  are now running in sc,millions of s most gain and trying for <unk> <unk> of <unk> and are missing on if we are 
1,0,who had zero in his presidential run before dropping out in disgrace saying the most horrible things about me on,who has some over the republican days left away in florida history like the first days about history times 
1,1,great honor to have general counsel as a trump delegate in tn rnc meeting well worth it unifying the party,great honor to have earned <unk> as a trump chip in wisconsin if you know or just one 
1,0,the ratings for the republican national convention were very good but for the final night my speech great thank you,the advocate for the most progressive convention so good job for my mother her the story my friend 
1,0,message for undecided voters please wake up and vote donaldtrump now trumppence very important save our america before too late,fighting for certain can say fighting up and vote without they get a free and good positive day our 
1,1,crooked hillary clinton is guilty as hell but the system is totally rigged and corrupt where are the missing emails,crooked hillary clinton is lying as wrong but the same is wrong and dangerous is wrong and the us 
1,0,i will be on mornings with maria on the fox business network tomorrow during the am and am et hours,i will be on with chris with on the gun lobby while around the election at and convention am 
1,0,hillary says this election is about judgment she is right her judgement has killed thousands unleashed isis and wrecked the economy,hillary understands this election is about anything she is ready his way that gets away and hate hillary better 
1,0,the republican party needs strong and committed leaders not weak people such as  if it is going to stop illegal immigration,the republican party needs so strong leave amp can even believe we saw it harder for it now not 
1,1,let us properly check goofy elizabeth warrens records to see if she is native american i say she is a fraud,let us get again hate or elizabeth warren to see what she is not my values who is not 
1,0,i have accepted the invitation of president enrique pena nieto of mexico and look very much forward to meeting him tomorrow,i have traveled the rest of president <unk> mike called on that and be very happy to washington win 
1,0,mary kissel is an snl character right she is not a real person right  she is a major loser  no clue,joe <unk> is an <unk> right wrong she is not a good thing she is true a personality life 
1,0,can you believe that the chinese would not give obama the proper stairway to get off his plane  fight on tarmac,can you believe that the wealthy not not give the trump <unk> to get back the minimum wage to 
1,0,hillary clinton has been working on solving the terrorism problem for years time for a change i will solve  and fast,hillary clinton has been working on courage the company act for making it time for a president we will 
1,0,a former secret service agent for president clinton excoriates crooked hillary describing her as erratic amp violent bad temperament for pres,a former girl family sold of trump hillary clinton <unk> clinton <unk> a baby and therefore calls no personal 
1,0,the totally unexpected loss of supreme court justice antonin scalia is a massive setback for the conservative movement and our country,the failing marina klan of imam <unk> mike <unk> <unk> its a joke of the us take the deal 
1,0,yes you are my hero i admire you for laying down your glorious luxurious life to get beat up for america,if you are my mom i want hard for him down your life or not go to carve on 
1,1,ted cruz went down big in just released reuters poll  what is going on is it goldman sachsciti loans or canada,ted cruz said down in <unk> just left down but is <unk> on gay it is big <unk> of 
1,0,thoughts and prayers with the victims and their families along with everyone at the berrien county courthouse in st joseph michigan,thoughts and prayers with the victims and their families heard with me at the central 2 in italy memory 
1,0,all polls have me winning debate big drudge time etc dopey charles krauthammer still nasty he has zero cred totally dishonest,all people have made me hillary hillarys back now whether down <unk> <unk> who have gone act being 
1,0,hillary clintons open borders are tearing american families apart i am going to make our country safe again for all americans,hillary clintons open issues is affecting american families often just also continue to make our country safe are not 
1,1,goofy elizabeth warren hillary clintons flunky has a career that is totally based on a lie she is not native american,goofy elizabeth warren hillary mike pence was a small business he is driven on a dangerous she will be 
1,0,if russia or any other country or person has hillary clintons illegally deleted emails perhaps they should share them with the fbi,if trump or his hateful people are <unk> he gets just vs him who wants to get that they 
1,0,just met with courageous family of sarah root in nebraska sarah was horribly killed by illegal immigrant but leaves behind amazing legacy,just met with mayor of students of black countries in being no hour about mayor school college gone 
1,0,low energy candidate has wasted 80 million on his failed presidential campaign millions spent on me he should go home and relax,clean debt policies has filed chapter lives on his nuclear campaign list of himself tower may now even wrong 
1,0,ivanka is joining to outline an innovative new child care policy to support american families tune in to watch live at pm,zika is heading to end an new child new jobs to give families to support of now now to 
1,1,cruz will say anything that is contrary to what you have to say if you are for motherhood hell be against it,cruz will say but that is not to be I i am fighting to say you are fighting for 
1,0,got the endorsement of brian france and yesterday in georgia also many of the sports great drivers thank you nascar and georgia,got the endorsement of alton and compassion today in us who have some of the us let us see 
1,1,absentee governor kasich voted for nafta and nafta devastated ohio  a disaster from which it never recovered kasich is good for mexico,joe lamont lenders voted for nafta and death ads as a dog <unk> in which has never right wrong 
1,0,i unfairly get audited by the irs almost every single year i have rich friends who never get audited i wonder why,i am getting <unk> by the company but a many who have made us but they are not 
1,1,in all of television the only one who said anything bad about last nights landslide victory was dopey  he should be fired,in all of the only one who said that made up a picture on daca change she has not 
1,1,media desperate to distract from clintons anti2a stance i said pro2a citizens must organize and get out vote to save our constitution,cruz wants to torture from <unk> <unk> you just fired trump amp should get back on you to support 
1,0,terrible attacks in ny nj and mn this weekend thinking of victims their families and all americans we need to be strong,hillarys wins in johnstown pa and her mourning we celebrate dozens of their families amp all americans need to 
1,0,kasich just announced that he wants the people of indiana to vote for him typical politician  can not make a deal work,hillary just announced that he wants the people of us now to vote for organizing but would do to 
1,0,our incompetent secretary of state hillary clinton was the one who started talks to give million dollars in cash to iran scandal,our woman secretary of state hillary clinton is the only candidate who got to break off million workers in 
1,0,i hear of rapidly fading is pushing hard for a third party candidate to run this will guarantee a crooked hillary win,i hear of debt is wrong were to their on a candidate that to the country be not 
1,0,you are a man for the people because you know what it is like to be among the people loves you thanks,you are a reason for the people but you know it is what for it to the job this 
1,1,bernie sanders has been treated terribly by the democratsboth with delegates amp otherwise he should show them amp run as an independent,bernie sanders has been treated terribly by the <unk> with us and otherwise he can not give them in 
1,1,do you ever notice that gives me very little proper representation on my policies just watchednobody knew anything about my foreign p,do you know that ted words had very bad policy on her debate she <unk> about him hate is 
1,1,north carolina lost manufacturing jobs and ohio lost since  going to mexico etc no more if i win we will bring back,north carolina put jobs and homes inequality on ads to pay itnot <unk> guarantee a man i am you 
1,0,i have an idea for whose campaign is a disaster try using your last name and do not be ashamed of it,i have an idea for a campaign is a girl running your shot on how will help be back 
1,1,i am growing the republican party tremendously  just look at the numbers way up democrats numbers are significantly down from years past,i am self the republican party convention is just at the way now going going to get that were 
1,0,everybody is talking about the protesters burning the american flags and proudly waving mexican flags i want america first  so do voters,everybody is talking about the odds the the american and life <unk> <unk> who so we i love the 
1,0,is so disgusting in their bias but they are having a hard time promoting crooked hillary in light of the new email scandals,is so weak in their homes but they are looking a good idea who got him from hillary hillary 
0,1,we can build a cleaner more resilient electrical grid with enough renewable energy to power every home in the country,we can build a wall more strong senator with isis with common core to every dollar in our state 
0,1,somethings wrong when the median wealth for black families is just a tiny fraction of that for white families hillary,<unk> says when the republican party for their jobs is just a lot of refugees as all of the 
0,0,we need to make college debtfree you should not have to take out loans or more drastic measures to attend college,we need to make college voters you should have to get back to treat smart education more education <unk> 
0,0,in my first days as president we will make the biggest investment in new goodpaying jobs since world war ii hillary,in my first days as that will not make the biggest investment in their jobs in years years alone 
0,1,were facing a candidate with a history of discrimination in his businesses who retweets white supremacists and led the birther movement,were making a candidate with a record of refugees in the united states who was the weak and dishonest 
0,1,in atlantic cityyou will find contractors and small businesses who lost everything because donald trump refused to pay his bills hillary,in orlando <unk> will bring taxes and many women who said almost he cruz wants to sue his communications 
0,1,many people are saying trump will not release his tax returns because hes hiding something what do you think it is,many people are saying trump will not stop the tax returns yet no policies do saying you do it 
0,1,i saw how she treated everybody with respectthats how you judge somebody how they treat others when the cameras are off,i saw how she treated hostile with <unk> how you cruz say how much because i love the victims 
0,0,hillary sent me to puerto rico to learn more about zika todays senate vote for funding to combat it is critical,hillary sent me to puerto rico to make more about terrorism against her decision to show funding for <unk> 
0,1,women deserve the same rights as men in every aspect of our economy and our societyat home and around the world,women are the american speeches in florida and part of our children <unk> our country and with her husband 
0,1,everything i say I am going to do folks i dowhat trump says hell do as president deport millions of immigrants,everything i say I am going to do you just <unk> trump does not because that as instead 
0,1,we can step up and confront climate change save our planet and invest in clean energy or we can do nothing,we can explain up and bernie other politicians are our passion and support in poverty amp let media should 
0,1,said a federal judge can not be trusted because of his mexican heritage that just fans the flames of racial division,lyin a highly unethical would not be forgotten because of his heritage senator he showed him <unk> the in 
0,1,as of tonight only one thing is standing between donald trump and the presidency all of us get your free sticker,as of iowa only one things is out against donald trump and the media work for the us work in 
0,0,i keep saying hillary is the ultimate changemaker and tonight she proved it i could not be more proud history made,i love about hillary is the same side and i know it she can be not have not be 
0,1,el voto del senado hoy sobre zika es un paso importante para combatirlopero no es suficiente los republicanos deberan aprobar presupuesto,el presidente del tx rubio used pr jeb tiene un <unk> <unk> a <unk> para <unk> <unk> para 
0,0,very concerned about the outage in puerto rico and the millions of families who do not have power hoping its resto,very concerned about the oldest in puerto rico and the millions of people they are not taken them so 
0,1,she became so involved in childrens issues that shetook an extra year in law school working at the child study center,she made so clear in common core that <unk> the average killed in three history and the virtues home 
0,0,donald trump just became the republican nominee chip in now to make sure he never steps foot in the oval office,donald trump just released the republican nomination chip in to make sure he can be off in the 
0,1,joe is now leading a new cancer moonshot initiative to fund breakthroughs and save lives in honor of his son beau,joe is now in a new <unk> phony bill to illegal aliens and people who support of new hampshire 
0,1,someone who has never forgotten where he came from and donald if you are out there tweeting its hawaii hillary on,politicians who has never say that they beat from canada and others are now so much because has been 
0,1,if you see bigotry oppose it if you see violence condemn it if you see a bully stand up to him,if you did or show how i see you believe against me you will feel them up your country 
0,1,donald trump can not even handle the roughandtumble of a presidential campaignimagine him in the oval office facing a real crisis,donald trump can not even tell the <unk> of a <unk> <unk> in the debate perhaps a second in 
0,1,everywhere i go people tell me how concerned they are by the divisive rhetoric coming from my opponent in this election hillary,if i want you say you so much they are the same killing tpp the movement in my iowa 
0,0,let us make it easier to vote not harder let us fight back against attacks on voting rights across the country hillary,let us make it easier to vote do to let us expand vote with voting violence vote from kansas 
0,1,quality affordable child care is not a luxury for the few its a necessity that too many americans are struggling to achieve,middleclass child care care is not a liability for the time a is one that so many people are 
0,1,has progressive principles amp high standards on trade reflects fact many dems believe tpp does not meet barhrc is one of them,has destroyed sick amp high down on immigration crime that interest interest groups are not even without hillary amp 
0,0,we will not build a wallinstead we will build an economy where everyone who wants a good job can get one hillary,we will not build a <unk> we will build an economy if we have a real way to america 
